latitude,longitude,id,name,docks
40.75748,-73.86843,motivate_BKN_1828969417249358046,100 St & Northern Blvd,19
40.775186,-73.94446,motivate_BKN_66dd4981-0aca-11e7-82f6-3863bb44ef7c,East End Ave & E 86 St,21
40.7668,-73.934777,motivate_BKN_9bd28b11-cf11-4938-abb2-dfa5ec800e32,Broadway & 12 St,28
40.70113,-73.91422,motivate_BKN_db02e1ea-acc1-4f45-8e3c-d37468b0b5a6,Menahan St & Wyckoff Ave,16
40.67923,-73.92588,motivate_BKN_0579ff13-5d5b-4cbd-bc6e-3e9396591aef,Sumpter St & Fulton St,19
40.7428,-73.89584,motivate_BKN_0f9423bd-98dd-4919-b6e3-28880ff7ecca,Woodside Ave & 69 St,8
40.750663,-74.001768,motivate_BKN_66dc51e9-0aca-11e7-82f6-3863bb44ef7c,10 Ave & W 28 St,61
40.67717,-73.92285,motivate_BKN_b1f3eb8c-07f9-479f-a8ab-f04e094bc7d0,Columbus Pl & Atlantic Ave,17
40.67922,-73.92192,motivate_BKN_e24cb64d-10c2-48db-9440-59e63c0f1c95,Ralph Ave & Fulton St,15
40.754623,-73.995167,motivate_BKN_833bc8bc-3c32-4481-9c14-9a88aa7accec,W 36 St & 9 Ave,35
40.763908,-73.947721,motivate_BKN_88bf1344-354f-4699-bdbd-1c2584fc41ee,Motorgate,29
40.853827,-73.920765,motivate_BKN_2b848257-dc2e-4dd0-b840-d5e046972789,W Tremont Ave & Matthewson Rd,15
40.84741,-73.911359,motivate_BKN_1431ec5c-242d-401b-b672-dbf95155999b,Townsend Ave & E 175 St,15
40.67972,-73.93467,motivate_BKN_1789e458-c466-4d77-aba6-365f5c3823ed,Lewis Ave & Fulton St,18
40.659945,-73.977504,motivate_BKN_42bf7170-61ab-44a0-aafe-1b89d7271718,Prospect Park SW & 10 Ave,17
40.68973,-73.93353,motivate_BKN_1597ea95-0b6b-425a-8d13-ed86ee0754b5,Lexington Ave & Stuyvesant Ave,16
40.74864,-73.87619,motivate_BKN_1836581628905160976,Elmhurst Ave & Roosevelt Ave,18
40.668674,-73.961814,motivate_BKN_74a1dc19-f894-4246-99f1-476a92452995,Carroll St & Washington Ave,22
40.662564,-73.945565,motivate_BKN_1846449740982645546,Brooklyn Ave & Lefferts Ave,16
40.718939,-73.992662,motivate_BKN_66dc86d9-0aca-11e7-82f6-3863bb44ef7c,Forsyth St & Broome St,59
40.802117,-73.96818,motivate_BKN_66de20c8-0aca-11e7-82f6-3863bb44ef7c,West End Ave & W 107 St,21
40.855653,-73.905528,motivate_BKN_c04cef84-3fcd-4fd9-9e40-8e07453dbe19,Jerome Ave & E 181 St,19
40.747968,-73.996637,motivate_BKN_9e9acfaf-0bbf-4bc2-a825-b2befb6bee55,8 Ave & W 27 St,25
40.64507,-73.9488,motivate_BKN_1822663143025657920,Beverley Rd & Nostrand Ave,20
40.68488,-73.96304,motivate_BKN_66dcbefb-0aca-11e7-82f6-3863bb44ef7c,Cambridge Pl & Gates Ave,15
40.705517,-73.93936,motivate_BKN_56e18295-f760-4bf3-8aa3-5a1e4ebf606f,Bushwick Ave & McKibbin St,20
40.771638,-73.982614,motivate_BKN_66dd49eb-0aca-11e7-82f6-3863bb44ef7c,W 63 St & Broadway,14
40.703172,-73.940636,motivate_BKN_66dce2a4-0aca-11e7-82f6-3863bb44ef7c,Humboldt St & Varet St,32
40.77003,-73.981968,motivate_BKN_72196024-6f2b-45cb-9764-609911c7dc0b,Broadway & W 61 St,45
40.710888,-73.968329,motivate_BKN_1786698815186893280,Broadway & Kent Ave,32
40.676757,-73.983262,motivate_BKN_bca594e5-779f-4866-bd6b-818871f97d38,President St & 4 Ave,29
40.6828,-73.999904,motivate_BKN_66de4408-0aca-11e7-82f6-3863bb44ef7c,President St & Henry St,18
40.818154,-73.925294,motivate_BKN_77a498ea-5693-46cc-a4b1-6e428f574797,E 149 St & Park Ave,23
40.76108,-73.930562,motivate_BKN_91ca68bd-5ac1-470b-a26d-1ec98ea9cca4,Crescent St & 34 Ave,22
40.715143,-73.944507,motivate_BKN_66dcf897-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Conselyea St,27
40.77748,-73.982885,motivate_BKN_66dd52c8-0aca-11e7-82f6-3863bb44ef7c,W 70 St & Amsterdam Ave,28
40.64621,-73.93067,motivate_BKN_1817433126359581672,Beverley Rd & E 49 St,19
40.77977,-73.923162,motivate_BKN_a381b37a-a928-4834-87ee-da9922cb3b3d,Shore Blvd & Astoria Park,33
40.78275,-73.97137,motivate_BKN_66dd9213-0aca-11e7-82f6-3863bb44ef7c,W 82 St & Central Park West,36
40.692215,-73.984284,motivate_BKN_66dbea8d-0aca-11e7-82f6-3863bb44ef7c,Duffield St & Willoughby St,41
40.67374,-73.90852,motivate_BKN_026fd07d-d810-45dc-9237-a3d84dce4fa9,Bergen St & Mother Gaston Blvd,19
40.740213,-73.93537,motivate_BKN_09b00240-4c2a-4900-9d09-f13344461c02,31 Pl & Hunters Point Ave,18
40.74888,-73.87368,motivate_BKN_1836581714456697424,93 St & Roosevelt Ave,20
40.649292,-74.020105,motivate_BKN_5b0b689f-9bd2-4743-b4cc-d4629a9a709b,52 St & 1 Ave,19
40.778131,-73.960693,motivate_BKN_66de1f17-0aca-11e7-82f6-3863bb44ef7c,Madison Ave & E 82 St,5
40.736245,-73.984737,motivate_BKN_66db8c10-0aca-11e7-82f6-3863bb44ef7c,E 19 St & 3 Ave,28
40.724055,-73.955736,motivate_BKN_66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,N 15 St & Wythe Ave,51
40.74891,-73.90899,motivate_BKN_7e7d974c-a6ec-4d9a-b4ed-01a4d2056d8b,39 Ave & 54 St,16
40.759107,-73.959223,motivate_BKN_66dca6f4-0aca-11e7-82f6-3863bb44ef7c,E 60 St & York Ave,24
40.750097,-73.913497,motivate_BKN_d07790cd-1acd-4f74-b5f1-3d70f8a8a526,50 St & Barnett Ave,16
40.66688,-73.9425,motivate_BKN_59f0cb81-e31b-4ba9-9159-3437c52f7505,Kingston Ave & Carroll St,11
40.69055,-73.91181,motivate_BKN_720c0d64-7828-4dba-bff9-4d99f4e3a9fc,Central Ave & Weirfield St,19
40.823883,-73.897402,motivate_BKN_6661108f-28eb-4671-ad0c-36a311d325aa,Rogers Pl & E 165 St,17
40.736196,-74.008592,motivate_BKN_66db3cab-0aca-11e7-82f6-3863bb44ef7c,Bank St & Washington St,22
40.71032,-73.89955,motivate_BKN_3bf91ca1-14fd-4e51-858e-36a203f1af2a,Grove St & Fresh Pond Rd,17
40.695356,-73.99344,motivate_BKN_78e93937-53d1-4c9b-99ad-0460f908ed2d,Pierrepont St & Monroe Pl,21
40.74619,-73.87193,motivate_BKN_1848241332086049696,Case St & 94 St,19
40.76156,-73.88167,motivate_BKN_1828968691399885056,87 St & 30 Ave,16
40.754164,-73.908906,motivate_BKN_05b9e7cd-f3a2-4d48-b7c4-f5fbe09d9de3,Broadway & 51 St,26
40.75179,-73.88568,motivate_BKN_1838617691511229014,81 St & 35 Ave,18
40.65485,-73.96217,motivate_BKN_1814900353536621062,Parkside Ave & Ocean Ave,24
40.672967,-73.970879,motivate_BKN_66de1580-0aca-11e7-82f6-3863bb44ef7c,Grand Army Plaza & Plaza St West,36
40.67955,-73.94709,motivate_BKN_653ba606-f397-41e6-adc4-f775bf2d0c9f,Herkimer St & New York Ave,23
40.70067,-73.89907,motivate_BKN_8603535e-0d7a-4c5b-ae77-27b9f5770bfa,71 Ave & Myrtle Ave,21
40.69527,-73.952381,motivate_BKN_66dcca76-0aca-11e7-82f6-3863bb44ef7c,Nostrand Ave & Myrtle Ave,10
40.730385,-74.002149,motivate_BKN_66dbce8a-0aca-11e7-82f6-3863bb44ef7c,Carmine St & 6 Ave,56
40.70106,-73.93318,motivate_BKN_2c2cdc55-52a3-4140-b4d3-8409a98f130f,Evergreen Ave & Noll St,25
40.73795,-73.98509,motivate_BKN_876683ce-9bce-4fad-8d1c-6b331fa07b5c,Gramercy Park N & Gramercy Park E,46
40.686203,-73.944694,motivate_BKN_66ddb595-0aca-11e7-82f6-3863bb44ef7c,Monroe St & Tompkins Ave,8
40.701403,-73.986726,motivate_BKN_43eac213-4603-4bc2-b6d6-b45013396282,Jay St & York St,32
40.86557,-73.88807,motivate_BKN_672d71ab-2c23-4bd2-9ed2-34e54aa4b5b5,Decatur Ave & E 197 St,19
40.701334,-73.984712,motivate_BKN_c38e2cfc-04e6-419c-8bf8-d8713ccf6ea7,Bridge St & York St,47
40.6988,-73.9007,motivate_BKN_24f431ca-c2a5-46be-966b-b8d4c3e4b346,Stephen St & Seneca Ave,14
40.755763,-73.912715,motivate_BKN_cd5e7c3e-c618-416a-ae99-b509bd56e1b2,48 St & Broadway,30
40.698568,-73.918877,motivate_BKN_20f3a578-4dfa-45ca-a917-b394d77ee08e,Greene Av & Myrtle Av,24
40.7098,-73.91727,motivate_BKN_ee1ba75f-baf5-4852-929c-8b7ad310f55a,Willoughby Ave & Onderdonk Ave,18
40.828975,-73.911259,motivate_BKN_ab29ce96-c2e8-4929-b27b-e0fe4aae17d5,Webster Ave & E 166 St,16
40.808442,-73.945208,motivate_BKN_7e36cd9b-b271-42e5-b344-b7a3771c795e,Lenox Ave & W 126 St,22
40.86448,-73.89522,motivate_BKN_2ec2f95c-675c-4c59-856f-1fb38df59fa2,Grand Concourse & E 192 St,16
40.66424,-73.957468,motivate_BKN_1208a3c2-8f70-4af9-8362-648e5845fe9e,Sullivan Pl & Bedford Ave,17
40.67128,-73.92825,motivate_BKN_398ebef6-dcc2-4305-b1d2-47efafdaa85c,Sterling Pl & Rochester Ave,20
40.82281,-73.937413,motivate_BKN_298d4e45-c6d2-45f1-a07a-11606026a6e4,W 147 St & Adam Clayton Powell Blvd,23
40.70907,-73.92157,motivate_BKN_5ffde991-1125-443e-bc97-6827b2b9c97b,Jefferson St & Cypress Ave,24
40.860814,-73.902541,motivate_BKN_fcb1c3a3-04b6-45cf-bc9a-deb71198804e,Jerome Ave & W 184 St,19
40.710323,-74.004322,motivate_BKN_479befd9-61f0-4524-a61c-fcb9283fce7e,Spruce St & Gold St,53
40.68018,-73.91136,motivate_BKN_9be6c750-85b6-4e81-bace-1a8ffe941d7b,MacDougal St & Rockaway Ave,17
40.681465,-73.914156,motivate_BKN_5782a158-b596-4936-a451-32ccc131a57d,Thomas S. Boyland St & Marion St,19
40.72231,-74.0106,motivate_BKN_9b0c2c99-214f-4e15-b476-1626c03a9e4e,Washington St & Laight St,43
40.75297,-73.89236,motivate_BKN_1834145204469569922,34 Ave & 74 St,23
40.660079,-73.998633,motivate_BKN_5b4a4b20-539b-47c1-9228-1f1f124b3ec9,4 Ave & 26 St,23
40.73716,-73.86625,motivate_BKN_1848241879913802606,56 Ave & Junction Blvd,22
40.69671,-73.92807,motivate_BKN_ee70b21e-4a95-4bdf-802c-50f83a76971d,Cedar St & Evergreen Ave,25
40.67524,-73.93596,motivate_BKN_3893eeef-06a8-47b1-95f2-a85454f7d5c9,Bergen St & Troy Ave,21
40.75165,-73.85915,motivate_BKN_1828969634783171152,108 St & 39 Ave,15
40.820302,-73.903944,motivate_BKN_cda60c6d-80f3-41b7-8ece-fe997f6dafb5,E 160 St & Tinton Ave,19
40.87382,-73.88661,motivate_BKN_92ffa9d6-8cb1-44cf-8059-391b03d58071,Grand Concourse & E 203 St,22
40.757769,-73.979294,motivate_BKN_d29ea280-8b64-4a35-b12b-245525ae2a3a,W 48 St &  Rockefeller Plaza,14
40.86389,-73.89246,motivate_BKN_992da9aa-87a6-4034-a24e-6a749593972f,Bainbridge Ave & E 193 St,24
40.662705,-73.956911,motivate_BKN_981f1311-004f-41c3-ba5b-3679f78aeb70,Sterling St & Bedford Ave,18
40.71484,-73.909,motivate_BKN_a68acb0c-4244-416a-bf59-ca55d3120cdd,56 St & Arnold Ave,18
40.716226,-73.982612,motivate_BKN_66dbc7d2-0aca-11e7-82f6-3863bb44ef7c,Bialystoker Pl & Delancey St,31
40.763125,-73.965268,motivate_BKN_66dd3f33-0aca-11e7-82f6-3863bb44ef7c,3 Ave & E 62 St,41
40.72906,-73.95779,motivate_BKN_66dd1eb2-0aca-11e7-82f6-3863bb44ef7c,Milton St & Franklin St,28
40.644862,-74.014531,motivate_BKN_2ad41c1f-5636-4a63-ad52-761e2613061a,53 St & 4 Ave,12
40.742156,-73.926626,motivate_BKN_067b53bd-33bf-4698-8103-3931a5f32a37,39 St & 47 Ave,15
40.858498,-73.89637,motivate_BKN_13b82a41-c25b-428f-a07b-5f5d8340c6f2,Tiebout Ave & E 184 St,11
40.7678,-73.96592,motivate_BKN_66dd9b0f-0aca-11e7-82f6-3863bb44ef7c,E 67 St & Park Ave,30
40.639859,-74.019776,motivate_BKN_44a43ebf-cacf-4251-9ceb-e1c331ef1673,62 St & 4 Ave,12
40.689621,-73.983042,motivate_BKN_66dd9dba-0aca-11e7-82f6-3863bb44ef7c,Bond St & Fulton St,41
40.75243,-73.86717,motivate_BKN_1835249197527877718,100 St & 37 Ave,16
40.6865,-73.965633,motivate_BKN_66db5d92-0aca-11e7-82f6-3863bb44ef7c,Washington Ave & Greene Ave,16
40.70555,-73.90245,motivate_BKN_272c0389-5e4a-41a9-ad6c-2dccdfa55af9,Madison St & Forest Ave,24
40.78592,-73.948602,motivate_BKN_66ddebce-0aca-11e7-82f6-3863bb44ef7c,E 97 St & 3 Ave,25
40.75601,-73.88266,motivate_BKN_1828968327357059242,85 St & Northern Blvd,19
40.66598,-73.9284,motivate_BKN_b16e9f3f-9b07-486f-a1ca-c76030f5ea64,Carroll St & Rochester Ave,17
40.6532,-73.96639,motivate_BKN_1817803079955479336,Parkside Ave & Parade Pl,17
40.69467,-73.90663,motivate_BKN_4cfd4097-0aee-4f11-9aea-55f99397bf33,Irving Ave & Halsey St,17
40.75793,-73.88401,motivate_BKN_1828968462257099768,32 Ave & 84 St,15
40.794566,-73.936254,motivate_BKN_566935d6-4d66-4b42-9822-f2a816e357b9,E 114 St & 1 Ave,22
40.765753,-73.90676,motivate_BKN_f3f46097-54cf-4c30-805a-6b2a4851eed7,46 St & 25 Ave,21
40.714133,-73.952343,motivate_BKN_66dcf922-0aca-11e7-82f6-3863bb44ef7c,Metropolitan Ave & Meeker Ave,24
40.75696,-73.85612,motivate_BKN_1838070940162509196,34 Ave & 113 St,18
40.854947,-73.916661,motivate_BKN_3e4a2c26-7527-469c-b4f4-1ef8d40fd20d,Sedgwick Ave & W Burnside Ave,13
40.801694,-73.957145,motivate_BKN_46bdd925-fb6c-4654-85d8-e0db4da62abf,Frederick Douglass Blvd & W 112 St,32
40.665146,-73.976376,motivate_BKN_66dde7dc-0aca-11e7-82f6-3863bb44ef7c,Prospect Park West & 8 St,18
40.822215,-73.914688,motivate_BKN_9d56294e-61fc-4176-bb9c-4692f45bb374,E 158 St & Melrose Ave,16
40.73937,-73.87411,motivate_BKN_1846086027713733188,90 St & 51 Ave,17
40.88226,-73.88702,motivate_BKN_ff1e98d3-ae7d-4c53-a531-1845bee1d346,W Mosholu Pkwy S & Sedgwick Ave,20
40.700763,-73.988698,motivate_BKN_b7af52d2-fd23-4970-8513-be7c681480c4,Adams St & Prospect St,50
40.832171,-73.889686,motivate_BKN_90fca941-2212-43bf-b104-ce32c4270d4d,Hoe Ave & Jennings St,13
40.753773,-73.999375,motivate_BKN_e3470e29-934c-41f1-8fe7-82135ed2d620,W 33 St & 10 Ave,53
40.669673,-73.988989,motivate_BKN_1804893262185771754,10 St & 4 Ave,29
40.689407,-73.968854,motivate_BKN_66db43b5-0aca-11e7-82f6-3863bb44ef7c,DeKalb Ave & Vanderbilt Ave,7
40.774306,-73.908335,motivate_BKN_76c1ef9c-3984-4b4e-bff4-5c398e2395bd,36 St & Ditmars Blvd,16
40.707518,-74.00108,motivate_BKN_014a931b-8e1c-438a-8a22-f267ddd1e0d2,Peck Slip & South St,42
40.755941,-74.002116,motivate_BKN_66dc8382-0aca-11e7-82f6-3863bb44ef7c,W 34 St & 11 Ave,45
40.700295,-73.950322,motivate_BKN_66dccc99-0aca-11e7-82f6-3863bb44ef7c,Union Ave & Wallabout St,28
40.858904,-73.923093,motivate_BKN_f0115d11-c678-4274-8bb7-d486dbb63361,Dyckman St & 10 Ave,15
40.842173,-73.935111,motivate_BKN_3c73cc9f-3c09-4ac4-a4ea-22b4f027bf23,Amsterdam Ave & W 172 St,14
40.68199,-73.99079,motivate_BKN_66de0c43-0aca-11e7-82f6-3863bb44ef7c,Degraw St & Hoyt St,15
40.691036,-73.99201,motivate_BKN_3d835eaa-a102-42c5-b6c0-2c693b1d0677,Schermerhorn St & Court St,49
40.66591,-73.92602,motivate_BKN_c4377169-c19e-47e1-90a4-c4e14bb41601,Buffalo Ave & E New York Ave,20
40.722481,-73.959219,motivate_BKN_0e3dedfb-df10-4900-a67b-95349a81bc5c,N 11 St & Kent Ave,21
40.7659,-73.930819,motivate_BKN_2ec1235f-a043-4e3a-9ba1-56f7dd4624b7,21 St & 31 Dr,19
40.72054,-73.959,motivate_BKN_1791188268875152272,N 9 St & Wythe Ave,26
40.65686,-73.95331,motivate_BKN_49703a2d-15e9-4af4-b80e-cca664d7ea18,Winthrop St & Rogers Ave,20
40.705833,-73.946445,motivate_BKN_66dce660-0aca-11e7-82f6-3863bb44ef7c,Leonard St & Boerum St,18
40.672784,-73.979826,motivate_BKN_8066575c-f8e9-4e14-95ea-8d25ceeae2ca,1 St & 6 Ave,29
40.835122,-73.911968,motivate_BKN_f3eb962c-314a-4431-bac7-2eb2ffbe2fd2,College Ave & E 169 St,17
40.755732,-73.923661,motivate_BKN_60c5a043-1367-4a27-96ee-394ba60e2154,35 Ave & 37 St,25
40.677342,-74.01275,motivate_BKN_66de14af-0aca-11e7-82f6-3863bb44ef7c,Van Brunt St & Wolcott St,29
40.798185,-73.96059,motivate_BKN_66de077f-0aca-11e7-82f6-3863bb44ef7c,W 106 St & Central Park West,44
40.709056,-74.010433,motivate_BKN_66db3583-0aca-11e7-82f6-3863bb44ef7c,Liberty St & Broadway,60
40.67404,-73.92772,motivate_BKN_814dd1a9-100c-4b1b-8110-6319bbd464e9,St Marks Ave & Rochester Ave,14
40.757525,-73.901614,motivate_BKN_ce700c09-6095-4b20-ab65-07defdd1a7d7,31 Ave & 61 St,17
40.787801,-73.953559,motivate_BKN_66de0dfd-0aca-11e7-82f6-3863bb44ef7c,E 97 St & Madison Ave,28
40.732138,-74.003638,motivate_BKN_c466f15e-715f-411e-904e-1a71fb574cdd,7 Ave S & Bleecker St,78
40.639673,-74.008957,motivate_BKN_3ac37967-e174-421a-bfeb-d02249fb1266,55 St & 7 Ave,21
40.686175,-73.996452,motivate_BKN_66ddeb67-0aca-11e7-82f6-3863bb44ef7c,Kane St & Clinton St,22
40.71401,-73.92793,motivate_BKN_201edb67-d071-4b67-bafd-131e5c273e9f,Metropolitan Ave & Stewart Ave,20
40.761227,-73.96094,motivate_BKN_66dd4356-0aca-11e7-82f6-3863bb44ef7c,1 Ave & E 62 St,34
40.864632,-73.918598,motivate_BKN_a5bd1f58-7df8-4df6-9636-372f1bc194be,10 Ave & W 207 St,29
40.711673,-73.951413,motivate_BKN_66dcf30d-0aca-11e7-82f6-3863bb44ef7c,Hope St & Union Ave,18
40.86767,-73.89286,motivate_BKN_a29b031a-9611-4b11-ad97-6d4da99b03ba,Grand Concourse & E 196 St,25
40.64034,-73.96603,motivate_BKN_1814907277023901890,Cortelyou Rd & Argyle Rd,20
40.780478,-73.912212,motivate_BKN_8c6cba48-d803-4a90-99f7-e06edcdbbf92,21 Ave & Crescent St,23
40.693,-73.90824,motivate_BKN_c0f952d9-538e-4836-b936-fa97123cbf13,Knickerbocker Ave & Halsey St,18
40.867357,-73.92936,motivate_BKN_89ff4db3-8a29-4565-a366-6fea4b3afc39,Dyckman St & Henshaw St,15
40.861669,-73.898589,motivate_BKN_36d80620-9774-487e-8eb0-cf5f18a39321,E 188 St & Creston Ave,27
40.701221,-74.012342,motivate_BKN_66db4417-0aca-11e7-82f6-3863bb44ef7c,South St & Whitehall St,48
40.789622,-73.97757,motivate_BKN_66dde271-0aca-11e7-82f6-3863bb44ef7c,W 87 St & West End Ave,41
40.825125,-73.941616,motivate_BKN_c229f0ca-bdd1-4aa0-8906-a3e809e12889,Bradhurst Ave & W 148 St,20
40.72984,-73.94839,motivate_BKN_606c7384-75e9-4988-858a-07b88b3a9413,Calyer St & Jewel St,26
40.711444,-74.014847,motivate_BKN_3b530cff-dd26-4cfd-b570-a85fd53354fe,West St & Liberty St,40
40.65127,-73.93818,motivate_BKN_1817432709747753390,Church Ave & E 42 St,19
40.86288,-73.90316,motivate_BKN_4bc6f4d0-edd5-4eb0-a704-f7ce0d693aac,Grand Ave & W Fordham Rd,19
40.66967,-73.9503,motivate_BKN_174bf571-e597-463d-84bc-611c4a13d85e,Eastern Pkwy & Nostrand Ave,19
40.691992,-73.93255,motivate_BKN_f47c7f15-1c30-4199-a09f-134f0f0f684b,Lafayette Ave & Stuyvesant Ave,23
40.75,-73.88062,motivate_BKN_1828968082192898522,86 St & 37 Ave,20
40.728846,-74.008591,motivate_BKN_66dbbeda-0aca-11e7-82f6-3863bb44ef7c,Greenwich St & W Houston St,58
40.70229,-73.90145,motivate_BKN_941ea42c-47fe-4d63-a6f5-e0e200f01633,Catalpa Ave & Woodward Ave,13
40.683116,-73.997852,motivate_BKN_66ddf310-0aca-11e7-82f6-3863bb44ef7c,Clinton St & Union St,30
40.735918,-74.000939,motivate_BKN_00d3e65e-b614-4408-aaa9-939ed96ce645,Perry St & Greenwich Ave,41
40.70408,-73.90408,motivate_BKN_16836c76-c412-4ec3-bac8-3c6a5a3d9745,Madison St & Woodward Ave,12
40.840494,-73.911479,motivate_BKN_cb4926e6-0a79-4902-80ee-d365fbf42aec,Sheridan Ave & E 172 St,21
40.75388,-73.914952,motivate_BKN_5a6218aa-c5b7-4436-93c1-dee7cb5322d9,34 Ave & 48 St,23
40.830476,-73.939929,motivate_BKN_676b7b4d-b1c0-4c97-8ac3-5fe665e51108,Harlem River Dr & W 155 St,19
40.726378,-74.000472,motivate_BKN_af72781c-fe0b-4b73-a7df-201f9780ea9c,W Broadway & W Houston St,19
40.676999,-74.006471,motivate_BKN_66de4897-0aca-11e7-82f6-3863bb44ef7c,Columbia St & W 9 St,17
40.73498,-74.00697,motivate_BKN_7e70b65e-00c1-40d5-984d-17232a4ee05e,Greenwich St & Perry St,41
40.821967,-73.896752,motivate_BKN_b471c112-1770-4dfe-9e13-fe7479dcb5a5,Intervale Ave & Westchester Ave,20
40.765625,-73.913669,motivate_BKN_08bf2fe0-219d-48cd-87c5-6163b3a2eafd,Steinway St & 28 Ave,23
40.723116,-73.952123,motivate_BKN_66dd1bf3-0aca-11e7-82f6-3863bb44ef7c,Bedford Ave & Nassau Ave,43
40.856708,-73.902652,motivate_BKN_fffb18be-14b3-412f-a808-107a98cd9e58,E 182 St & Morris Ave,18
40.711731,-73.99193,motivate_BKN_66db930d-0aca-11e7-82f6-3863bb44ef7c,Pike St & Monroe St,24
40.739355,-73.999317,motivate_BKN_66dc462a-0aca-11e7-82f6-3863bb44ef7c,W 15 St & 7 Ave,75
40.712628,-73.960575,motivate_BKN_1786696780996714874,Driggs Ave & S 2 St,23
40.852253,-73.931308,motivate_BKN_0df3a035-5a38-4ec2-826a-0a5376e8d8a0,W 186 St & St. Nicholas Ave,25
40.832164,-73.949702,motivate_BKN_4aa6bb27-b76b-444e-a3ce-6fb25b822494,Riverside Dr & W 153 St,9
40.679426,-73.929891,motivate_BKN_66dcba5e-0aca-11e7-82f6-3863bb44ef7c,Fulton St & Utica Ave,15
40.671649,-73.963114,motivate_BKN_e63c8dac-ab44-48c8-83a0-92c53a00f12e,Eastern Pkwy & Washington Ave,12
40.72628,-73.98978,motivate_BKN_66dc176f-0aca-11e7-82f6-3863bb44ef7c,E 4 St & 2 Ave,71
40.69338,-73.90061,motivate_BKN_7b56cbab-9d93-4043-bfa5-63eb6b3e5281,Wyckoff Ave & Cooper Ave,13
40.704425,-73.92836,motivate_BKN_7af717b9-99ce-4cce-94b4-b445a40537a1,Knickerbocker Ave & George St,22
40.64795,-73.93182,motivate_BKN_1815968345907104578,E 48 St & Tilden Ave,14
40.66016,-73.990974,motivate_BKN_340036c3-2787-4998-9a77-fe54f352d619,6 Ave & 21 St,18
40.663061,-73.953874,motivate_BKN_6dec8948-44c7-4085-9682-446a891feb42,Rogers Ave & Sterling St,16
40.6577,-73.9398,motivate_BKN_1838999304404452058,Winthrop St & Albany Ave,18
40.71107,-73.903,motivate_BKN_1797078913880883846,60 Pl & Bleecker St,16
40.731911,-74.008769,motivate_BKN_4e862dc1-0652-4f29-a26f-315d763df67d,Washington St & Barrow St,40
40.68143,-73.92565,motivate_BKN_c9e76fa9-54e2-4161-9798-4787bf04217a,Patchen Ave & Bainbridge St,18
40.687372,-73.98176,motivate_BKN_e25f8dee-c110-489f-a978-464ac5c84ca2,Nevins St & Schermerhorn St,25
40.819609,-73.916071,motivate_BKN_e0a9ed84-55f9-40f5-90fa-87db17d2f933,Melrose Ave & E 154 St,15
40.737815,-73.999946,motivate_BKN_66db3816-0aca-11e7-82f6-3863bb44ef7c,W 13 St & 7 Ave,24
40.653368,-73.976291,motivate_BKN_f3525aa7-9d69-4ea2-9278-4df92db1afa1,Prospect Ave & Vanderbilt St,19
40.830128,-73.886302,motivate_BKN_d7a7789b-a052-4a69-a4ec-59436b0f8d75,West Farms Rd & Boone Ave,20
40.812769,-73.901583,motivate_BKN_971cddfa-695e-4b44-ba8b-26154ab4a83b,Southern Blvd & Avenue St. John,10
40.72235,-73.91215,motivate_BKN_b9b58379-b29a-4fa8-ba72-c647728e1686,57 Rd & 58 St,21
40.866005,-73.904254,motivate_BKN_3d6b7c84-7e5a-454d-aa9d-c66eb92383be,Webb Ave & W 190 St,16
40.743752,-73.941764,motivate_BKN_c72970e7-7f1a-4671-bf55-fc34be7c9413,47 Ave & Skillman Ave,18
40.709957,-74.016538,motivate_BKN_1794096824496960148,South End Ave & Albany St,38
40.871445,-73.892896,motivate_BKN_454fe70c-1d53-4af2-a9ea-1d4bd9f59799,Jerome Ave & E 198 St,18
40.837576,-73.910489,motivate_BKN_05d03a63-b5f2-40d9-9a3d-d2fe666a307f,College Ave & E 170 St,22
40.75896,-73.86976,motivate_BKN_1835247598942507168,99 St & 32 Ave,18
40.68995,-73.9365,motivate_BKN_081d243e-d75e-4e2a-bdae-a990b2397532,Lewis Ave & Greene Ave,7
40.770955,-73.953562,motivate_BKN_14391923-6727-4359-92e9-03e0b5094753,E 77 St & 1 Ave,49
40.800933,-73.913863,motivate_BKN_a7a175ff-8ffb-477c-a40b-6d47ce92305d,Willow Ave & E 133 St,16
40.723346,-73.982659,motivate_BKN_edc9b877-c311-46b4-a780-59ee7e692324,E 4 St & Ave B,34
40.7123,-73.89397,motivate_BKN_1792225684155730482,65 Ln & Metropolitan Ave,13
40.854788,-73.929513,motivate_BKN_c829b6af-002b-4d04-af56-6924d4ad0aa2,W 190 St & St. Nicholas Ave,26
40.75675,-73.89595,motivate_BKN_1826348745879909352,71 St & 32 Ave,14
40.725028,-73.990696,motivate_BKN_66dbf140-0aca-11e7-82f6-3863bb44ef7c,E 2 St & 2 Ave,79
40.768008,-73.968452,motivate_BKN_66de1a1f-0aca-11e7-82f6-3863bb44ef7c,E 66 St & Madison Ave,24
40.720195,-74.0103,motivate_BKN_c1e24edf-7192-433f-8d38-be5b6b3647c5,North Moore St & Greenwich St,27
40.75502,-73.87285,motivate_BKN_1835246381185208614,34 Ave & Junction Blvd,22
40.776777,-73.959009,motivate_BKN_66dd4423-0aca-11e7-82f6-3863bb44ef7c,E 81 St & Park Ave,41
